Mushroom Variety,Temperature (°C),Humidity %,Airflow Speed (m/s),Light Intensity (lux),Substrate Moisture Level %,Water Quality Index,Harvest Count per Cycle,Mushroom_Variety_encoded
Lion's Mane,20.403146442580855,88.5066081218011,0.20324781594110117,81.91975896459311,68.37409804490288,89.74862590826744,13.379022085273228,2.0482533709821187
Button,21.31898152325785,90.90104037165646,0.2972380948724319,109.30779853836398,76.67568464971035,86.13237975775807,24.5315531099994,0.0
Oyster,22.66979527613944,92.51286020254669,0.43844699722684843,126.1424016453492,64.72128101538779,78.30655777490098,17.30823098772016,3.8621110924981314
Button,17.735994121825136,89.95140014301586,0.20531797398480622,72.87915932073629,81.16022215274238,85.6815150305005,22.353535390006105,0.0
Button,21.828109195685126,89.0888715676219,0.4214528883431449,95.67995387801808,64.88401487310608,85.25782624106111,15.379041359321665,1.9891707927803528
Portobello,15.189312568871522,84.33394462884216,0.46782548589298095,132.9113035806265,66.09793422677896,84.48539995493726,19.694407732485583,4.948810860229961
Button,17.686936826085066,99.66214598344688,0.20856594786726607,78.30464514439664,76.823330370985,101.37771123501095,25.94284142851549,0.0
Shiitake,22.38383459918862,82.51136136516152,0.6564123856622938,151.23563412376762,57.47885497598992,75.6657770434077,12.526620820244867,5.74994995294335
Portobello,17.08580758124426,81.20571344407637,0.4346808390884524,142.68946455154622,67.36099618576601,80.97543568317062,19.277541400012858,5.070058986500624
Oyster,19.75115401410826,89.07137752961368,0.10063159041516835,60.51478248619473,69.25136460941701,93.89795379510896,22.81247026526225,0.0
Oyster,11.024019652352068,100.42856717065703,0.09881123630972277,31.767356001627892,80.45811788810971,93.63027340554606,30.377717543805712,1.0301695496589993
Shiitake,20.17392151436615,87.78369588656297,0.5116158127949901,159.43662321376505,60.05684821066138,82.04641209195019,13.583054181247894,6.1472470355629945
Enoki,23.135055587437805,86.27082419249702,0.5018264849544387,134.64114674765025,68.07106530282152,82.78775424583361,16.624633701386422,4.046815332154462
Shiitake,23.465688168137714,81.1741784096844,0.5095311163790525,159.67515014657175,61.701741987674204,76.98393562725762,13.348924854996188,5.625130526422798
Milky,26.66440423090938,70.05410172785349,0.9458771185362891,222.5130166701206,51.37687193102862,73.22960966579181,8.833993237419461,3.018910529944551
Oyster,20.953673331100003,82.84229995434373,0.4468291628050184,140.22135381737172,67.9101400080751,86.36318296868501,17.102539546759434,4.208805025888476
Milky,24.805199455593158,76.47387961407784,0.6161539511033319,179.12157330165994,61.09476349353271,73.23763103810853,10.03446433351968,2.955438356405058
Milky,26.326892651839866,65.40600167667081,0.9529401971414823,196.01916285467826,55.13213603470475,72.90031042531206,8.55101900917863,3.00656422926599
Oyster,22.55274666195734,86.6707524807194,0.38728080158599953,116.23771856200634,64.31409313823566,80.95569548426644,18.018245311188046,3.9891043364312684
Oyster,23.515555879202513,93.73117065776793,0.2641338215207406,104.39109266467973,73.42740910500437,82.95144673948055,19.197165180144303,3.730642867576913
Shiitake,23.09347768908638,78.23694675280893,0.629972621601281,175.9634957139862,59.633981223629085,72.94940192585496,10.121069479439107,5.88476302229715
Lion's Mane,19.92143523028928,86.25166865956031,0.4070100299364421,94.72679791143497,66.41603199661083,83.07709512541967,15.279125071774581,2.0571956321972498
Enoki,12.492086156473835,90.8250151200576,0.19201793923641847,52.54634356912599,72.97094972807648,88.64289086494003,27.44366943483649,0.9713090043044941
Shiitake,20.73806982936138,86.59147217296292,0.6370174748576002,144.3441343848202,63.55759746879768,76.9657082780028,11.777404619637226,6.2098678084083225
Oyster,23.125304281022018,87.00327912151552,0.3913914460239857,132.0508380658902,60.21484930008997,85.00919696129338,17.482858327634947,3.932844276451916
Button,20.7769364523386,95.1883640019773,0.3070502049186999,100.51690998106048,72.25152610342286,88.22234864304514,25.479802076488696,0.0
Enoki,11.695386391787515,101.28458582699524,0.1038164413155146,29.79263350601541,79.26960091596735,88.93491754296005,31.180507952268133,1.0051685619994313
Enoki,12.352038770133023,92.40750977309601,0.20744403448380513,48.443634128720696,71.95054823782152,96.35329008908032,26.272075302359397,0.9847855018641324
Shiitake,22.31496368041291,89.82993619088059,0.6030935377715161,146.614159572563,57.081516322251126,77.85350231347185,12.341855351822508,5.902746941687807
Portobello,18.611056572880535,86.91721967944265,0.5052682402104585,134.17216005328865,67.62537099027224,82.838187613998,20.002744389691948,5.125479939510125
Lion's Mane,18.628549114559686,92.40999255697268,0.411755564557793,83.94889859887522,68.88069799304463,85.02015927799225,14.662383810117953,1.7097072678098455
Lion's Mane,17.860921508120835,92.60234110354621,0.1987229053346195,74.91953737501667,70.9557242171668,85.85177977525653,14.517312135788094,1.7738967083940165
Enoki,10.975019666793637,100.6750951767059,0.09684108510664761,29.209528020523095,80.03101634511077,93.07396028874426,29.132622897184753,0.9796836194584371
Lion's Mane,22.390832924321508,88.91107461871273,0.30289292764725284,102.21250464559786,71.47093985169796,92.67658769623833,16.48555408670931,1.8158080921068458
Milky,24.10719100774028,76.49869562951713,0.6485029822444112,185.96159932334882,54.88556408861739,73.65950456838556,10.23347113596594,2.9203171180500407
Enoki,11.304779976070051,97.86443814565203,0.09486374056247436,27.59822820178264,84.56492434027689,100.97781675081958,27.51178724753465,1.0794720641780848
Portobello,18.235773744764202,93.80570747075633,0.53409132109794,133.09681493457305,61.28577939868398,76.65305708800942,19.77290639355996,5.229867743631753
Milky,22.779072425922283,69.44818098933366,0.7550200706708675,188.98262937134885,54.25136781798289,65.42762986691629,8.636418097398206,2.729657646599216
Button,21.0189577965104,98.66535208400332,0.09327536106467414,56.77469085564973,73.91700517458307,90.98306787194473,22.458326680299038,0.0
Button,18.926593434649387,94.90562298883391,0.10278534179570827,55.14681282262549,81.92687486385499,93.74773226154652,24.65694616917591,0.0
Oyster,24.143653825131484,88.01084964974508,0.4085108258855156,114.40783911812879,61.24659438246092,76.73940484210542,17.62175855330023,4.412410230601372
Oyster,23.12673520339237,83.1972719202409,0.39129786298775726,123.74649083359515,66.39206409605062,73.8246220306151,18.534969318561526,3.889801921831243
Milky,28.517890099941027,69.29847880656973,0.8471620086215707,185.59077232118153,55.35954420125836,70.05220053865891,9.126903144040227,2.9555538895822346
Shiitake,21.608227309801574,80.98267474653859,0.7143859842916105,176.58733755656473,56.945595157226556,75.82800372972201,11.194302968995455,5.505490859851696
Oyster,11.51700007209359,95.71161987409589,0.10432474419005819,28.30181575435851,82.70865347352705,96.1902856810629,29.19109427940644,1.0074706242460445
Milky,25.961207676121273,69.52615190834666,0.6227283281077893,182.0396309674877,49.95352987443111,76.89142943271557,9.865814353020516,3.05349444241524
Milky,27.64084148448179,75.37418401794928,0.6050828425172684,189.5509313973204,53.730176521315315,73.20358292504704,10.986949289221291,2.9437171154799153
Oyster,23.479647685042366,100.27510835449534,0.4077865621714921,125.52099636654401,64.09919389255631,81.82255368965865,17.053619482059027,3.710458270286466
Milky,25.07345944308502,71.40275799630805,0.6115563795677806,200.64651421101465,56.620155661596904,74.76029978197208,10.057154376529624,3.000270525953462
Enoki,11.903832606009534,99.76140116796124,0.21397330813916268,50.81016875865228,70.19604351866518,93.79743836955267,27.304649469253278,0.979674842015433
Lion's Mane,21.753872012428932,83.19150922330125,0.28471792203613927,91.13024314712106,68.40630151899141,85.46071351173255,17.732417161765245,2.1054620628487317
Enoki,10.657925043411202,97.83467417427691,0.1934478369406503,49.74393821509968,83.5312301176764,89.02600380317487,24.931974797749024,0.9263047349534528
Enoki,23.168691516165815,83.29456858062404,0.5310356712571218,140.17337067870548,61.09402484896277,83.26613196745363,18.620330302536154,4.030986196237639
Oyster,23.741882215639542,93.7298928761029,0.5151351126190686,143.3084783409301,68.77818530530364,75.7072389037318,17.098257227877923,3.9940467023327195
Lion's Mane,19.539570861226682,89.29666859696385,0.18301698714220116,74.7793934518601,68.66281658357997,84.3351470346443,15.244702778292076,2.0911510526864907
Lion's Mane,23.571549518045206,87.62471105060351,0.4081608748639236,118.65992905097502,61.35080329886564,78.93828624866632,18.293533344592106,3.975734092076326
Enoki,18.81226414515948,81.27581064523162,0.40333306362207755,83.79853605747431,69.08843916092158,88.20029216452262,16.13718733006454,2.1405907551640277
Button,20.426078574511067,85.23426020322555,0.31645831994507734,106.90403294227505,75.83734290924124,90.89675749126516,22.52671870945184,0.0
Portobello,19.986473768162917,86.4137840537777,0.4172422079037925,142.17432059926304,71.70131849994027,83.77646494710096,19.764829599228932,4.716145386199283
Oyster,24.838095655289123,91.31149066985478,0.30815807373882587,108.39584223288263,71.2960522184555,80.40128485401688,18.674403556070946,4.608665899099881
Shiitake,20.38339258955646,86.29251359115565,0.5011659341641491,155.8328567687699,59.41344180188512,75.10859968744708,13.447368812002068,6.164321693621268
Button,24.788278447583576,86.74943667923236,0.30089864661119253,110.68065053388352,71.09221746104359,87.60473580676386,17.800185209976043,3.6177681349479025
Enoki,12.919269237891772,92.31901049142232,0.2055857372393361,52.81720160440341,87.63875072747317,85.26470563661928,25.718700636603902,0.9853882731191077
Shiitake,23.997976278473814,80.90962031596648,0.66885543301706,161.83337375491843,58.73697029250716,77.61394117064897,11.215534694235071,5.689620612118004
Milky,27.968399483622754,75.816502744195,0.5740035874307678,188.36046845847977,56.925507072557814,71.87912729910916,9.629922888498225,3.0261750853815617
Portobello,19.053487753260352,89.35403518284505,0.5175484435119171,124.1470231431986,63.82737889502267,88.27992206773118,19.420727382711558,5.371844951754113
Oyster,24.000823029143646,80.33524627780301,0.49574907326176965,138.0663772014019,67.85504809873972,84.37299855830952,17.157959799579455,4.037698364593274
Lion's Mane,19.916872201820215,81.58915697202288,0.4128915795242246,91.68825216678962,72.49962213550313,74.68137307684536,14.92473795010891,2.0106713552829176
Enoki,11.864676694211845,106.01335059711407,0.10491203449679332,29.51329292825985,87.17221223993214,98.283592295667,28.29763367619288,0.970910199034983
Oyster,22.421043110138232,87.90322059867577,0.31234482888004983,110.22848012310142,66.24207503830887,85.92493534432685,18.320933103958104,4.358904969678442
Portobello,17.528800156578775,89.178479159278,0.48256474129219307,132.32408061266452,63.05751646566242,81.28325500764,18.482372353452156,4.80696195978705
Portobello,18.25693755329059,84.39425834993706,0.4824768841957868,132.8117655935515,64.5344523016537,83.70254529817245,19.795500341230163,5.35326521087601
Lion's Mane,22.332083293345633,79.99918273130055,0.2869964369197698,94.35961297905789,70.13566252021519,84.01567684270951,15.08405760183578,2.0395031310866156
Milky,26.381547913868022,74.77583843522561,0.6137262580201435,194.12060228881109,51.950094455597636,76.356419586063,9.664492577168772,2.835624125549406
Oyster,23.23675123018054,88.09152526079995,0.5015290315892244,136.8222839737529,64.80031376006757,85.19337505259293,17.884894180922434,4.575527503922258
Shiitake,21.808394059698898,77.4225514937454,0.5246965395601627,163.67363345279622,64.84508141316492,74.82049468139304,12.57305694534862,5.676505480011231
Button,19.663796762069897,85.98484412697017,0.20273660119212503,86.26741882885514,77.24658659723929,90.790531706213,23.789395441297632,0.0
Shiitake,22.230339533296764,86.75607338211388,0.5673864174281363,145.8195890902518,61.911549976221636,74.77814564399264,11.239849957461686,6.147695137681247
Lion's Mane,21.34975628592799,85.93401326147264,0.19366806234464007,87.06895628415815,72.77251834399861,97.64894625824725,14.83554185948665,2.2519518819872357
Lion's Mane,20.421212957821247,93.77928190983104,0.3860707782042663,98.38889786649307,65.7175541893383,85.37909233560343,14.789097303447925,2.012341913350096
Button,21.863260029842866,88.20715199818025,0.28750150791772855,101.16293066171663,76.66590885188509,75.2381733520769,22.964412818918024,0.0
Button,20.367802019209112,83.88365052361287,0.30486518566792387,94.81835401580919,72.74916575548279,84.82340127530895,21.789821109956325,0.0
Lion's Mane,21.543405978740093,82.29738575157471,0.3964263822478403,93.38800986672203,65.90919005144545,81.49304492608147,15.169678566500567,2.1117933822727153
Shiitake,23.251248628100555,85.84935072865345,0.7950302261027881,156.79975665123078,62.10974568311435,74.85794912197589,10.555285818477346,6.110715951076551
Milky,27.81391506108501,66.0061989387851,0.8739422279397349,233.7074911527053,51.25573210806843,66.07341661783012,8.010045633610405,3.08622634886556
Portobello,17.23474214089541,92.70816613931103,0.505903918051927,141.2868782309809,64.09716843617608,88.08539021636764,20.09041399369519,4.825689087276917
Milky,25.42677132991952,93.7627188271987,0.4046864658635983,124.59597809886237,61.48343923051527,77.70807279813053,19.00268125814479,4.000959475750024
Lion's Mane,18.535686283292193,85.12565199000278,0.20233595081261577,88.46721221985541,68.98969853746499,87.81706377287088,15.80797025476177,1.9982137845112267
Lion's Mane,18.729823448383684,87.41121189711318,0.1973829502353983,81.9754184357358,72.46237933786044,89.78499683022093,16.334514844320733,2.086082934031492
Portobello,15.976737772240034,84.98358531513459,0.3885474599460898,141.02072668614903,70.66030234332992,82.07804012248592,18.657532278262863,4.649182242564888
Oyster,21.429735529233234,91.98731848667072,0.5172789849580518,126.97369461552468,67.82405661122931,81.28936177791185,16.34214768851657,4.019373107125236
Milky,20.405123440041827,94.32814671909614,0.10469045684469855,61.94610923311215,73.96194762123235,90.82085336298435,24.802492083145673,0.0
Button,21.682199912080648,74.40451574748622,0.512761937970145,173.23174032622433,54.587442781466436,82.44567530158959,13.32320437697558,5.677025503752836
Oyster,24.973264178691736,82.79070488066779,0.46668875547504485,144.41993024390683,69.6768780450267,80.02452580174091,16.525586729291167,4.198875746198409
Lion's Mane,20.920448204298342,83.38586066412631,0.39800556904339723,89.02854838137993,67.68310627961534,81.94249809548609,15.568396476327282,1.9726135206592956
Lion's Mane,20.029976988391628,96.73548536725109,0.19989791703389465,81.12696219386515,78.96693802694423,94.35531929966824,15.440808613164148,2.054569776625744
Enoki,10.053873443757755,98.34065915375034,0.09861351055751441,42.25464147142576,79.7783659528426,91.337966941835,26.687644970691625,0.9586070132440683
Button,20.026874446579324,103.10050242942944,0.09726888157766947,58.438791029281646,74.68096536533268,83.29225277386148,22.738162519698367,0.0
Enoki,11.688762309998006,92.02913166107898,0.10688965037987358,28.77383417805144,90.59334607701155,84.84047894703255,29.615237609930674,1.0019299016078647
Shiitake,22.0086711075567,83.02420566612862,0.47658958252840056,163.40256310844384,62.37114393499126,78.96090209043737,12.439464684263633,5.877200099909174
Portobello,17.004038346922954,91.56802059950907,0.4836564492548258,135.9501193081521,68.97381332670378,76.07483747126356,21.132926387301033,5.515105674611175
Shiitake,23.45626093667161,80.87052250776601,0.5045570055884467,149.48640376301512,62.4297685884444,77.89282558344925,13.335505964902206,6.319627417079274
Shiitake,21.436095571378885,79.81631229763866,0.5473876836497839,158.79737300989032,62.62010474066822,75.74536184144416,12.465907462901736,6.487058763267542
Lion's Mane,20.722215306059084,77.39266419258021,0.29023068802525226,90.40138916020145,72.16100020824564,84.07064805791455,16.71024314846308,2.139848399306932
Button,20.342525641672648,82.21381701635893,0.2979933094121814,95.69780765966584,78.63844024836733,97.06283527375123,23.57479488136988,0.0
Shiitake,22.926404953225497,83.07679270514348,0.4433061922637277,160.2053316404297,62.552234813848386,75.39234323784585,13.459614926868086,5.947200659168192
Shiitake,24.271049454125635,77.85109803161016,0.4800879845375409,148.21539485548308,62.26603059062482,76.16640826187981,13.983606702764863,6.232924475591529
Enoki,10.878268004341166,100.37209043578747,0.09594032507642662,29.807149920792916,81.70923725957734,89.54575029933332,26.52092777936211,1.0109475006193793
Lion's Mane,22.125617472444784,94.27450080712181,0.19078176343679787,80.39995265506221,70.79348470039851,88.39776265904216,14.077878631718933,1.9588076765614046
Milky,23.199211134199317,74.25853222374282,0.8435851809163665,196.40714695693583,56.972474745403844,68.90616284105808,8.78838492768014,3.224781954100478
Lion's Mane,19.96783544021512,83.18967364204114,0.4210383932597596,90.9359534831623,67.29575798809249,87.30512398237424,14.904389409360661,1.929592827825292
Button,18.40807016896645,86.19842865324705,0.28103407498198385,91.74298862422151,77.77725761710596,83.1243022017314,24.197617239846995,0.0
Portobello,18.216825953641912,90.578924758411,0.40436185612923337,144.96396001857937,66.29547994177666,82.83439247770116,19.40529915554009,5.216389691418496
Shiitake,20.78339520833579,78.4513957766007,0.7333562377784215,173.93740787600115,55.10941948302328,67.86051571828425,10.921668595701838,6.277133355793193
Portobello,16.13490330645417,89.9363238190348,0.5210541679932351,127.04754288319425,61.560745516742614,84.27899586035565,19.132034293515076,5.167984717211649
Oyster,23.993447495448606,80.53350004369692,0.4914914879279274,138.41994157871505,68.5264171487968,76.82711521117186,17.778305733619593,4.237283118103521
Enoki,10.531324222464438,86.57453203053467,0.10524673272798517,39.61085820504494,74.80270559286885,90.32396741452196,27.18378355166736,0.9566130648429355
Button,19.69799900242743,84.75844910383984,0.3054449355514903,94.13184803726601,72.2231004691335,90.95752700168069,25.1857463979804,0.0
Lion's Mane,20.010525048865755,83.35052951203609,0.38216448337949993,80.52172282334895,70.06310693489237,87.47664341330551,16.18773791706929,2.041492890906871
Oyster,23.246734309277212,80.77312320309125,0.4785043632303026,149.09711934365643,67.12493516739922,76.3847784862578,17.15880845184681,3.706076339198742
Enoki,10.847407585886339,105.24914294608034,0.09030804469368893,40.25393816015958,74.62599708070192,91.20318141578188,28.002161555777153,1.1139922741487256
Portobello,18.37951421835383,87.76758434607866,0.5457786768813658,134.3529491805573,67.69263500941506,75.24960966377915,21.98521281883655,4.835885269924485
Oyster,24.88858752049264,84.4052930611232,0.2976905342904532,116.91618211674201,73.92724620713861,89.56974679694078,17.987043147182252,3.836141942884716
Shiitake,23.24920631652755,85.10901980389636,0.6674985753390852,164.65474791438635,62.12855910310651,70.653570463348,11.399768874488776,5.973405665160691
Portobello,18.553147097745647,81.55167281215311,0.4141435257482773,135.42054071327104,62.24434347242248,83.96816051996127,16.622065712684883,4.85799954497043
Enoki,12.605751580734717,85.95723318287772,0.20274038840649306,49.335189514818914,77.59967056354253,96.13623282839865,26.40812305425938,1.030580078077484
Shiitake,25.644964493044444,74.23463301713852,0.7451196142403105,175.57945580666475,56.60937751556783,81.10994444040604,9.983539438186305,5.843470002810278
Portobello,19.11770796375405,90.52604755370925,0.3843511057264314,149.55084321483508,71.04719031911816,73.19364814132066,19.11000231733511,5.056607302802992
Shiitake,22.290527659161764,79.89712371127777,0.657640837320357,182.13999082303488,53.00464054647797,74.18186556580939,11.699897347922025,5.6026600308328165
Shiitake,21.458879039748624,84.40159804652357,0.636330577781226,154.3338739850094,57.103934143393104,80.55446797266224,12.098990508677797,5.906261444647572
Button,20.047408349338454,91.80443871790591,0.10382164807065193,61.17819282114597,75.72668921550161,92.96079921533922,23.110875463580253,0.0
Milky,26.284496316045285,71.18504081810227,0.7034620731886609,204.58015551489856,54.71818213635837,73.02866458059573,9.226119745629946,3.0590713256986897
Shiitake,22.0160574449211,82.68146962349408,0.7227787928346576,181.36563130919643,57.46574520022136,79.94640912510472,11.308520683955045,6.341785389066858
Shiitake,22.25813666286135,83.7864480924443,0.6389961373059181,144.6446869216691,62.79266214837551,85.06103766584188,12.728966464112982,6.031731115057237
Oyster,23.458673281790908,80.2603267811236,0.4801716334096516,131.6647793948433,65.45768568560021,79.88812234205207,17.23257239399085,3.879898672917207
Button,19.248424606258503,89.85899519830438,0.28947735489916243,95.47210441260007,75.9409713774654,79.02500019386699,22.905082190548367,0.0
Enoki,13.055529962137458,90.89694059774996,0.2065331431421454,49.52606576129336,77.04984278270007,86.55862634907425,25.690095680273078,1.0369960380123275
Shiitake,23.10417151200372,83.01055413791694,0.6786516131293305,179.1812254154208,57.590547311938025,84.71885520491085,10.112203015769339,6.728680421423071
Portobello,17.644870418800092,89.8855025012872,0.4825995944862008,132.41004238552645,61.61910827569242,82.09088525284751,20.301572136085465,4.935321943154825
Milky,26.310576683435873,70.96386304222607,0.9480847301304886,209.0700037936777,54.814494363232214,66.23065910692719,8.551189733570165,3.322305944090558
Portobello,16.806159610549376,86.63549034457141,0.5260929736385613,136.06504325092368,65.93676946273276,78.63773149539894,19.62234484990523,5.0241164107023435
Lion's Mane,28.056559385308777,77.40604219890848,0.7427524666705699,180.7678371379025,54.32577583990869,66.53370348421674,9.020795221651912,3.112340417070889
Milky,26.45210500729342,73.9277952298187,0.5727639357456777,194.28799629873194,56.12777042456641,72.59562772276212,9.616464324340564,3.149973528159364
Oyster,22.853200147616953,85.0273977207305,0.3673709786597077,127.37712265651527,65.53401613888344,79.86516142837591,17.13268432422683,4.034913229668672
Button,21.723393856235024,84.5487961736433,0.2938136989522514,92.72553917355344,79.69333530507441,86.61674442926049,22.04967992194425,0.0
Milky,25.159941381098644,72.82174058577613,0.6299785465028989,192.25380232419607,58.83844188054653,77.97627642008402,9.73701146703334,3.0190947504119046
Milky,25.612906537928335,73.54975186295711,0.6122428817570983,181.41871544759846,59.66230311036603,75.60377403428808,9.84008386793596,3.2401361987833375
Button,19.392695657605135,89.5457956122791,0.08803699112740361,59.56208542637175,76.02624849492194,83.15602950459372,23.988496479993124,0.0
Enoki,10.319550895316247,94.52418767992732,0.10194972799691719,30.112331376557336,76.88909593874635,86.3339821615836,27.925314130479496,1.0403869777992076
Milky,21.58386296929199,87.64441147808034,0.3651583508458807,87.95150738602783,67.12020099963391,82.88752693094835,15.04102114903097,2.044141975989295
Portobello,20.897905628890754,87.2847376831097,0.403950972561003,90.90409921797787,73.01904633908134,85.26628159430929,15.216124130731565,1.8738110217273225
Enoki,10.475302189643298,101.90797298353333,0.10214410503006074,37.83797586047488,76.10468665636718,88.58912103391093,29.399483461030876,1.0438270256146152
Milky,25.906457449850095,71.03108682063463,0.9330324842251472,209.8989996757988,50.03431659798717,66.07370691740813,7.709726519496711,2.838248795726992
Portobello,18.133964496867137,81.38788992576947,0.38382679916684576,145.0459052149148,65.26535236114411,84.09470385425499,18.404507395153097,4.717508776833336
Lion's Mane,21.926231798720224,89.80173458043502,0.294630496668699,96.6574356799178,68.63916575089219,89.75636429371053,16.186732368885846,1.9376163482637225
Oyster,20.96590499073833,94.11175194439967,0.4223145644403811,119.06192839786931,63.75161973085059,78.66268136579096,19.61043924934424,4.1567929147832485
Button,20.523258773408177,83.14629971680168,0.31492303040681907,97.3307767809254,75.43138341184319,80.25099477999562,22.98577917102128,0.0
Shiitake,21.340594343831253,76.70756397153795,0.698711760390944,179.69493281324833,59.891626487379284,66.25905636927754,10.839403202256294,6.141802085101033
Oyster,22.342296157187786,90.85737106961884,0.42794021109973046,121.98316903743249,61.841919167349985,78.32960970897452,18.653615885943868,3.807281718995856
Button,18.286046231789236,96.20555867176708,0.10443638094978792,57.425900090116805,78.24663800640867,89.40123648785836,24.114760622667724,0.0
Shiitake,21.262872042075077,77.24886282069828,0.6763046088123379,166.81768471774123,55.31311156113873,72.99921140316344,10.167072265681034,6.16461014291847
Button,17.248653080507996,93.54836656678597,0.1945697805361421,77.21223415944762,74.72027746121971,91.54618890830197,23.20455942870105,0.0
Lion's Mane,21.2763877695571,91.79174526208062,0.3285300055051107,98.1187146143275,66.57303461661716,86.24037339579041,16.208481704477954,1.959307673766483
Oyster,21.83629588590585,90.44450746897977,0.29614175944732957,103.4976447890638,71.39474572554941,80.89640569961213,20.645575348318687,3.5132366989310144
Lion's Mane,20.045775956344066,90.192137735063,0.19719136244425037,77.88305719790796,72.24706151975792,93.726751318941,13.745860868192901,1.9194013103189818
Milky,27.716048099480737,74.23558133377861,0.7742028615871082,207.9326249595503,52.922482796169575,80.03921730167583,8.688169347960953,3.153913116144001
Oyster,20.75546621188289,88.69288909953498,0.3819509827381255,114.16475941954047,61.547193866682974,80.94840755654143,19.89244412167876,4.018533067728821
Shiitake,22.56589422718972,84.41050589879124,0.527332834466708,166.0483822078465,60.458140136084104,79.09080988599182,13.059504668629073,6.223575668645461
Milky,22.101085538434145,85.5995685479577,0.40894326826171445,127.09510150602188,65.18870744757942,87.11562039662526,18.621052505827798,3.9597569044215817
Portobello,17.99291856517654,86.08676211842196,0.5059650018316525,123.02446555859697,64.77849095108807,87.14870998887322,20.76714690143574,5.155210437008335
Enoki,10.345637537423412,91.46587259307827,0.10351287396978195,42.7408374812666,81.87860594496762,91.60857606237383,27.814455724410916,1.0035541791648264
Enoki,20.877702040914915,84.59934890452111,0.3112574400116471,98.08636380334613,80.27755563939922,79.40494336281822,23.51826611616105,0.0
Lion's Mane,19.999128218472972,86.83023670003382,0.3866102366999564,86.66615598083703,71.75863659796319,74.4741033868724,14.657239635110852,2.022541014262999
Shiitake,21.498477950908324,76.55959871468774,0.7245596888876342,171.06492643786888,53.81635655406178,75.37334099099988,11.85329077123911,6.079344120321941
Button,16.96857711526548,99.54929124310159,0.19536157340344223,80.43734737102352,73.68269699107051,91.03392507820207,23.919669507548765,0.0
Shiitake,22.173085378877165,83.7751890049789,0.5040981015898357,154.05872667382098,60.43112319730515,71.69443907996565,12.853958063940585,6.322506364353273
Button,18.832262806997242,89.64016644652503,0.1000304796002282,62.66489482157223,80.53839906038786,81.28159518560884,25.03170091321309,0.0
Enoki,11.874055325335224,94.63594184674962,0.1925084734513294,52.17633885759563,79.20400173735598,88.47464377129499,25.822208566887735,0.9345288850199338
Portobello,20.49128565694801,81.17098679408474,0.49661905910898196,121.91261716817706,64.19600269101342,93.28056153049319,19.180288672087915,4.994512164041042
Enoki,11.044512852062814,96.27368450734687,0.08933081356000815,36.809298215482706,84.96056197234736,92.88853165621462,30.00708388214678,1.0559505384176442
Lion's Mane,21.34181625607317,85.30786165867521,0.18596106648599847,81.80127530712289,71.8991365595976,94.37116441244883,14.735374570611482,2.1210817259191996
Enoki,13.177870821096626,83.74804700558379,0.196900900346956,51.53563872023516,77.13268591147123,84.13050321818803,27.238405995772734,0.9189338230267307
Milky,25.049901173795867,77.87077781132649,0.569903273966947,175.34656771594084,54.40512462011744,81.57390243006188,9.498156208764783,3.0548285054064266
Portobello,17.331294673606013,82.10612113631383,0.4787095689953323,136.27981461594703,65.1068059654357,81.41146963290534,19.883511647368966,5.122302956166076
Enoki,11.972415867417912,87.99321454688209,0.2188147289300108,50.588374497207724,77.75488848124695,92.04302801517233,24.66672173939777,0.9375696987289487
Oyster,24.257892645388758,82.04115649270724,0.5136352193458282,127.63507504528923,69.42510508864261,77.71032965687982,15.956940233626483,4.080527991398401
Button,19.056398079159653,83.00907125161822,0.30089779442069525,99.13724371242566,81.53579991414392,80.47535462447274,24.581312664839416,0.0
Shiitake,20.654162283849328,81.12208737251359,0.5408872655904291,159.68941210642035,56.33764311322317,76.68330921624562,13.532018738050018,5.761404880645691
Lion's Mane,20.087095735813325,87.25495302869379,0.41311108716576905,98.1255099515232,72.50501582681517,80.8675762337812,13.543072071421946,2.2359614259100105
Milky,26.133492214255707,68.44847199768381,0.8984889780424342,214.82427454917124,51.88113134997368,69.0579755749119,7.707670419607793,3.1643157867774603
Shiitake,24.176174640137408,81.21158105017173,0.7094046908531405,165.62307491465975,57.9810382233603,72.09715694392585,9.932696628412993,5.9160623502903045
Milky,25.88172603088268,68.71023175745364,0.8515250915415886,200.81051847649897,55.77472418410385,72.2165111133379,8.699433781323767,2.6779768601749767
Shiitake,21.508033181277785,84.82008944344409,0.6272050243911877,139.11123941123674,58.00589728454696,77.52780581367684,12.819336222259306,5.986051025662032
Milky,24.540065605422175,87.34689451828743,0.30730263103451233,119.22481776135952,73.4843434208594,83.65788485133291,19.641716304902197,4.115503390921442
Lion's Mane,22.370746366067713,85.45321803343799,0.3096281859221665,93.18029912449099,66.76924661289547,85.82770216268766,15.938977478608335,1.833841901082201
Enoki,11.689092633737877,97.6248023348652,0.10817381742847773,31.27570155526884,86.6245614159688,98.8710874763771,30.097713786578822,0.9104558576931425
Button,19.408084100699806,94.852866998359,0.09343236100823003,60.11870917240095,78.63744621180817,88.56693833396602,23.741003093476614,0.0
Button,25.556757040710654,89.6428073699086,0.30321694901201324,109.46988450026807,74.33079427747259,82.91755684133756,20.219186848423796,3.9792824210705873
Enoki,10.675823850292662,93.4150478778738,0.09665896702315345,35.7983422643984,79.6789361745642,90.47279230726238,28.894784462159816,1.02689989830245
